-711, 899
-1036, -3807
-681, 455
-1636, 2361
-683, -3515
835, -1412
636, 25
2384, 2090
1356, 2071
1738, 3416
-425, 1726
-3885, -332
1035, -611
-939, 582
-1429, 2599
-2979, 3020
1239, 4062
485, -1311
-1937, 354
-2244, 746
-280, -3679
2033, -1264
479, -1309
-2187, -958
-970, -298
-1323, -90
-2176, -3791
1725, -1093
175, -1626
-2764, 3072
-1729, 1702
62, 849
280, -1398
2438, -1917
-269, -3925
2883, 2748
1100, -478
-485, -34
850, 1163
