-574, -2314
-574, -2314
-574, -2314
13, 1560
1413, 100
245, 1330
1085, 278
1085, 278
1041, 1102
1247, -416
1247, -416
1247, -416
1956, 2045
2515, -1118
-2662, 2375
1085, 3352
1085, 3352
4250, -413
1283, -4222
1283, -4222
1283, -4222
-649, -1255
-1406, -42
-2715, -2167
-3282, 1788
-3282, 1788
797, 3657
3724, 718
3724, 718
3724, 718
-1489, -2898
-3317, 502
-1061, -60
-379, 698
-379, 698
1523, 3874
4185, -68
4185, -68
4185, -68
-149, -565
-658, 134
-2243, 365
-614, 2526
-614, 2526
-1073, -495
-820, 810
-820, 810
-820, 810
-415, 3400
3050, 1417
-5065, 536
-1306, 4963
-1306, 4963
-4111, 2802
1338, 4755
1338, 4755
1338, 4755
3650, 1264
2601, -2843
2098, 854
1315, -1887
1315, -1887
968, -1734
-1039, -1863
-1039, -1863
-1039, -1863
2944, 1147
2078, -1945
-390, 67
80, 431
80, 431
-160, 1045
952, 91
952, 91
952, 91
-1164, 845
316, 1505
648, 891
958, -127
958, -127
-502, 873
358, 621
358, 621
358, 621
-1597, 1731
757, 2103
1033, 2621
2955, 97
2955, 97
-1059, -593
-1101, 655
-1101, 655
-1101, 655
-694, 1877
1405, 1576
3048, -2779
-1361, -4008
-1361, -4008
1838, -813
-435, -1738
-435, -1738
-435, -1738
1830, 796
1166, -1672
934, 1014
1438, -730
1438, -730
-3376, -4926
-5818, 1540
-5818, 1540
-5818, 1540
-2719, 2242
1023, 3296
-1057, 862
371, 1306
371, 1306
-1027, 926
461, 990
461, 990
461, 990
-5245, 1994
89, 5614
1395, -372
-63, -1560
-63, -1560
3279, -578
669, -3210
669, -3210
669, -3210
2112, 178
873, -1919
3864, -242
1015, -3573
1015, -3573
-1432, 3900
3031, 2965
3031, 2965
3031, 2965
-446, 2807
2357, 1108
-872, -61
9, 690
9, 690
-4664, 289
-1463, 4192
-1463, 4192
-1463, 4192
-2447, 3789
2333, 3401
-389, -419
-349, -67
-349, -67
2031, 1447
2119, -869
2119, -869
2119, -869
-808, 3113
2629, 1830
1744, -2363
-1765, -2376
-1765, -2376
-1574, -1089
-1283, 1106
-1283, 1106
-1283, 1106
949, -378
42, -807
-1973, -3588
-4316, 415
-4316, 415
-1037, 1204
696, 1203
696, 1203
696, 1203
1891, -1703
-1102, -2566
261, 745
888, 54
888, 54
1089, -1525
-1136, -1348
-1136, -1348
-1136, -1348
1955, -96
842, -1813
-1047, -1200
-1528, 427
-1528, 427
2585, -1702
-554, -2933
-554, -2933
-554, -2933
2034, -934
-69, -2109
1574, -526
333, -1571
333, -1571
-202, 630
619, 387
619, 387
619, 387
181, -4334
-3884, -2015
-187, -2656
-1978, -755
-1978, -755
2281, -1010
-94, -2581
-94, -2581
-94, -2581
2119, 1032
1961, -1720
-2835, -1776
-2601, 2124
-2601, 2124
3613, 2524
3855, -2292
3855, -2292
3855, -2292
1362, 2238
2584, -674
1810, 3932
4082, -502
4082, -502
-3660, 154
-1154, 3358
-1154, 3358
-1154, 3358
898, -1115
-622, -1325
-2944, -101
-1342, 2923
-1342, 2923
184, 717
316, -93
316, -93
316, -93
-1019, 2979
2790, 2356
-1701, 1251
688, 2160
688, 2160
217, 955
1186, 284
1186, 284
1186, 284
1905, 972
1636, -1349
3639, -858
590, -3695
590, -3695
-595, 3208
2582, 2049
2582, 2049
2582, 2049
-338, 2025
1447, 1218
-1048, -2165
-2645, 254
-2645, 254
1418, 809
1075, -970
1075, -970
1075, -970
429, -4433
-3746, -2404
-569, -2059
-2164, -294
-2164, -294
-959, 981
418, 1226
418, 1226
418, 1226
234, -3217
-2938, -1359
-2670, -3905
-4286, 1017
-4286, 1017
3008, 803
1746, -2725
1746, -2725
1746, -2725
4327, -3009
-1173, -5063
189, -277
43, -165
43, -165
145, -951
-863, -473
-863, -473
-863, -473
-40, -2635
-2430, -745
-1454, 343
-208, 1581
-208, 1581
2704, 485
1644, -2171
1644, -2171
1644, -2171
-3368, -565
-1948, 2953
276, -1369
-1186, -1013
-1186, -1013
1950, -4263
-3134, -3029
-3134, -3029
-3134, -3029
1495, 375
521, -1071
-827, -1031
-1343, 69
-1343, 69
-437, -1185
-1303, -163
-1303, -163
-1303, -163
-117, 1842
1814, 1111
449, 344
584, -19
584, -19
1459, 2004
2082, -347
2082, -347
2082, -347
-1482, 662
70, 1724
-2364, 1090
50, 2382
50, 2382
2100, -3768
-2332, -3490
-2332, -3490
-2332, -3490
-4471, 2580
738, 4781
-1841, -1480
-1950, 1211
-1950, 1211
881, 422
654, -509
654, -509
654, -509
3745, 2221
3199, -2601
-423, 291
73, 435
73, 435
1643, -355
-143, -1633
-143, -1633
-143, -1633
-1766, -585
-866, 1557
860, -1799
-1362, -1447
-1362, -1447
360, 791
800, 185
800, 185
800, 185
-491, 1080
870, 925
-507, -1000
-1018, 57
-1018, 57
1475, -382
262, -1583
262, -1583
262, -1583
-41, 1399
1165, 685
1501, 809
1117, -1007
1117, -1007
-151, 125
-273, 383
-273, 383
-273, 383
1032, 323
480, -891
812, -1947
-1370, -1327
-1370, -1327
1458, -1371
-778, -1905
-778, -1905
-778, -1905
-557, 1603
1441, 1047
1229, -1839
-1083, -1749
-1083, -1749
-11, -1399
-1319, -737
-1319, -737
-1319, -737
32, -2893
-2655, -1058
140, 1235
1391, 288
1391, 288
-1790, 1593
987, 1976
987, 1976
987, 1976
-1554, -163
-642, 1667
1658, -2341
-1202, -2595
-1202, -2595
1958, 2995
3516, -573
3516, -573
3516, -573
-1450, 1498
509, 1847
1208, 422
795, -869
795, -869
-2008, -1436
-1845, 969
-1845, 969
-1845, 969
26, -725
-559, -300
-70, -267
57, -70
57, -70
2518, -1289
-467, -2940
-467, -2940
-467, -2940
745, -1155
-744, -1084
1489, 1391
2044, -1222
2044, -1222
1297, 1701
1818, -458
1818, -458
1818, -458
547, -696
-239, -922
263, -266
-207, -444
-207, -444
-3979, 2402
815, 4280
815, 4280
815, 4280
-1332, 327
-243, 1510
470, 85
297, -234
297, -234
754, -785
-463, -1140
-463, -1140
-463, -1140
-2610, -2164
-3149, 1855
-3110, 1390
207, 3613
207, 3613
-1350, -2662
-2609, 477
-2609, 477
-2609, 477
821, 3934
3922, 915
605, -1262
-1272, -1099
-1272, -1099
-1923, -1618
-1690, 987
-1690, 987
-1690, 987
3437, 743
1821, -3153
2183, 1909
2897, -1437
2897, -1437
-2303, 1153
161, 2597
161, 2597
161, 2597
-1807, 2318
1698, 2251
-4125, -3840
-4984, 2481
-4984, 2481
2361, -2386
-1294, -2833
-1294, -2833
-1294, -2833
-2202, 1349
469, 2660
-1774, -1511
-2017, 1122
-2017, 1122
3114, -3299
-1827, -4064
-1827, -4064
-1827, -4064
1231, -1555
-706, -1640
-1219, 3381
2356, 2484
2356, 2484
-3, 437
14, 194
14, 194
14, 194
118, 2977
2650, 1063
108, 619
766, 355
766, 355
2754, -2217
-712, -2953
-712, -2953
-712, -2953
-635, 2061
1523, 1717
2873, -27
995, -3043
995, -3043
-67, -5357
-4875, -1835
-4875, -1835
-4875, -1835
-3179, 1642
267, 3508
1429, -244
225, -1400
225, -1400
1873, -3178
-2233, -2868
-2233, -2868
-2233, -2868
-2291, 88
-743, 2154
269, -2694
-2321, -1242
-2321, -1242
-1759, -2130
-3021, 762
-3021, 762
-3021, 762
-362, -548
-646, 106
-1070, 470
-226, 1028
-226, 1028
3040, -638
498, -3094
498, -3094
498, -3094
-1132, -9
-663, 1022
-1466, 403
-9, 1610
-9, 1610
1056, -113
235, -1264
235, -1264
235, -1264
449, -2939
-2668, -1518
1425, -2163
-1590, -2100
-1590, -2100
-1067, 1957
1622, 1600
1622, 1600
1622, 1600
191, 874
805, 308
5071, -226
1519, -4838
1519, -4838
-805, 6058
5467, 2846
5467, 2846
5467, 2846
4237, 338
1871, -3948
2747, 2562
3485, -1356
3485, -1356
745, 1908
1849, 64
1849, 64
1849, 64
1394, -394
12, -1440
2500, 4250
4616, -578
4616, -578
922, 30
378, -722
378, -722
378, -722
477, 522
856, -315
421, 2236
2196, 567
2196, 567
1437, 2644
3104, -193
3104, -193
3104, -193
2631, 1099
1673, -1829
-3001, 4107
2587, 4333
2587, 4333
639, -2389
-1769, -1735
-1769, -1735
-1769, -1735
2787, -1328
-184, -2961
-1935, 1438
622, 2169
622, 2169
2007, 2780
2988, -781
2988, -781
2988, -781
